,Module 0,Weights 0,Module 1,Weights 1,Module 2,Weights 2,Module 3,Weights 3,Module 4,Weights 4,Module 5,Weights 5,Module 6,Weights 6,Module 7,Weights 7,Module 8,Weights 8,Module 9,Weights 9,Module 10,Weights 10,Module 11,Weights 11,Module 12,Weights 12,Module 13,Weights 13
10,VENT,0.9060977794869092,FNIP1,1.8438317463673042,FA2H,1.2427514567031304,GBX1,1.337282754294959,SI:DKEY-11O15.10,0.7882930932623659,SI:CH211-171H4.5,0.9766005785227722,PRKRIP1,0.7557108796670156,SLC38A5B,0.902211224842817,PRKRIP1,0.8863026551724383,CASP8,0.8577934875614792,SI:DKEY-261M9.15,0.9578510532792224,SI:DKEY-15H14.4,0.9828177143209706,SERPINH1B,0.613533285755764,NR0B2A,0.7353307968959975
11,KLF2B,0.9047268210092102,NME2A,1.8031592238620093,LYE,1.2324362503893984,ZNF503,1.2715747990905977,NEK2,0.781230025883432,TNFAIP8L2A,0.9652578840274226,CLDND,0.7417321559282117,CHD,0.8966088892849501,SI:CH211-113A14.10,0.8797232751923787,SESN1,0.815503181888984,SI:CH211-113A14.15,0.9251638759394755,MKRN4,0.9803716998026205,KAZALD2,0.6053314263036171,FGF17,0.7267845671507246
12,PCM1,0.883967030118435,GPRC5BB,1.7514171036905442,ZGC:101000,1.224758932251767,IM:7138239,1.1553927565315365,BMI1B,0.7720351739005373,FTR36,0.9538683194934583,CPN1,0.727160470081372,OTX1A,0.8930324074213744,CLIP4,0.8790036271630377,CDKN1A,0.7940562737173619,SI:DKEY-108K21.21,0.8370300840845666,FAM78BB,0.9725088587138534,TAOK3A,0.6049821537279144,CST3,0.7020039203902113
13,CLUHA,0.8783836753498705,HNRNPA0B,1.6903471342083993,CLDN23,1.220623469991885,ZIC2A,1.1458212345363474,ICE1,0.7440956125090858,CPE,0.9526094523053299,SI:DKEY-13I19.8,0.721566495935473,SP5L,0.8901959315816426,HSP90AB1,0.86192115518854,ZGC:64022,0.7677606964008824,SI:DKEY-261M9.11,0.8288857363739642,BX640584.2,0.9606711731792138,ADGRE10,0.5977498329231266,SI:DKEY-85K7.7,0.6882079202866204
14,BAMBIA,0.8752325511220812,ZGC:173587,1.5839072359147661,SI:CH211-125O16.4,1.2182049472561405,NHSL1B,1.1257549584051119,OTX1B,0.7421874151794603,CAMSAP2A,0.931721087266108,ZGC:173742,0.71323644542605,SI:DKEY-188C14.4,0.8845159889681574,RPL39,0.8582056921057869,SLC4A2A,0.7316873715097667,HIST1H4D,0.7808598210753647,RBM4.3,0.9560804403854807,ZGC:56231,0.5900040781963899,MTP,0.6670579169354521
15,UBR5,0.85645353137365,PON1,1.4682055229540196,MGLL,1.214352936851333,DLD,1.113236940523036,BOKB,0.7386715287148572,KCNK4,0.925539739410137,GTF2H5,0.7125371226757883,EFNB2A,0.8802868047115247,ZGC:113984,0.8577352152405017,EXO5,0.7294981161532857,GBGT1L4,0.7748440773047526,RAC1A,0.9497446273467133,UGCG,0.5669022460034043,MAL,0.6307542932550667
16,VED,0.8533791420040263,KLHL22,1.409653437690738,KRT8,1.2112462284600751,SP5L,1.082242729780615,WDR62,0.7275319315323433,GRB7,0.9102977895635296,CDKN1BB,0.6945993358320596,PKDCCB,0.8786150888077773,RPS17,0.8485848047618917,SNX11,0.7010184766185104,TRIM105,0.7571800979773167,SI:DKEY-30F3.2,0.9470359170457308,SI:DKEY-221L21.2,0.5653307353453495,CABZ01002768.2,0.6254093552914913
17,SFRP1A,0.8500556950018711,CABZ01001464.1,1.3607653616495683,CEBPB,1.192860462106153,APOC1,1.05659165966882,ZGC:158852,0.7252768512202294,NFKBIL1,0.9094206956383798,IFI30,0.6877205086909428,CERS2B,0.8362933492524898,U1,0.8407730450345864,SI:DKEY-204L11.1,0.696305723973341,SI:DKEY-146C18.5,0.7559517471347805,SI:DKEY-156K2.3,0.9463463206243243,PCXA,0.5597888804168124,CHD,0.6247810408347438
18,ZNF995,0.84280086071408,SI:CH211-241E1.5,1.3580659755707858,FUT9B,1.173111923085827,VED,1.024328318888669,TRIM35-29,0.7093797733784842,SCOCB,0.8732601863063796,GSTO2,0.6845574677834843,CDH2,0.829854819067934,PSMA4,0.8371026602860354,IGF2A,0.6894615454954859,SI:DKEYP-14F10.3,0.7286849295820642,PRMT1,0.9438492780129516,ZNF1060,0.5577128075212517,CABZ01117575.1,0.6152652803347228
19,CAPRIN2,0.8397779768889755,NRXN1B,1.3360646153503386,SI:DKEYP-67A8.4,1.1724653992013496,ATP1B3A,1.0017601543071584,CNOT4B,0.6985647852157277,RNF220B,0.8695726856611353,FXYD6,0.6829616225652536,KIF26AB,0.8148778890837877,SI:DKEYP-3B12.7,0.8352838100147758,E2F7,0.6753894269069738,BX324216.1,0.7053680701292147,ZNF986,0.9386129226914939,HSP70L,0.5497602294850661,LYE,0.6067902672215465
20,LFNG,0.836358056990762,SI:CH211-168H21.2,1.2968561913902217,FTR83,1.167259974743091,PRICKLE1B,0.9881288582799784,CLDNG,0.6951620686997984,PARP6A,0.855045076570691,DUT,0.6805589482299912,FZD8A,0.7998992512857787,UBA52,0.8350933392756121,SI:CH211-239D6.2,0.6751641916565397,BX511215.1,0.7002744603645885,CR450785.2,0.9336982104611513,MYCN,0.5484242718295849,FTR82,0.6018329340048293
21,BMP2B,0.8306976085141845,DDC,1.2883359329813089,ZGC:193505,1.144894639010317,ARL4AB,0.9862912379549691,CHD6,0.6928543872021129,KCTD5,0.8479047976443951,EMC6,0.6752439406224732,FGFR4,0.7921954488546881,RPL27,0.8334039691926522,BCL3,0.6657858164554575,SI:CH73-36P18.5,0.6978980510106123,BIRC5B,0.9228401405716371,SI:RP71-45K5.2,0.5412479998618559,SI:DKEY-206L1.2,0.5908833605329341
22,KAZALD2,0.8149054636133858,CPE,1.2643876875556193,CLDNB,1.140505358025723,HER1,0.9764127147030398,FHDC3,0.6885741014149935,RHD,0.8393105322613666,FTL,0.6742007017888776,SESN3,0.7869711824606624,RPL35,0.826413556390678,PLEKHN1,0.6579576610783033,SI:CH211-113A14.18,0.6911073665078445,SI:DKEY-95P16.2,0.9219525212146763,NPLOC4,0.5357078701248456,TELO2,0.589460490294338
23,EMC1,0.8080254360413267,ZNF1068,1.2624708917973735,CYT1L,1.1381855759852504,SZL,0.9649342857046428,SLC25A25A,0.6773882144828662,BAALC,0.8361743083997668,OTUD4,0.6713334926623856,ARID1AB,0.7859650379001935,SI:CH211-272F15.5,0.8244400371164184,ISG15,0.6544341125881359,CA9,0.64896315165177,TBC1D13,0.9204172894404327,CDC42SE1,0.5279959658791952,SOX32,0.580403070912007
24,MAP3K1,0.8006984791458568,HUWE1,1.255133344381657,PERP,1.1321265104810694,HES6,0.9589369001200476,LPCAT4,0.6651264038981051,RYR1A,0.8320794270298776,SI:DKEY-5I16.2,0.6681604186412428,EPHA2A,0.7851712586825726,RPS13,0.8227325833777893,LNX1,0.6511364268880796,RAB35,0.6448013707342327,SI:CH211-195B11.4,0.9189971543108053,TULP3,0.5254393948396677,TSG101A,0.579852556272993
25,IPO9,0.7988107915944058,CYR61L2,1.2512328384463784,GRHL3,1.1286112362505885,LEF1,0.9585179212771684,MID1IP1L,0.6595034131736989,SI:DKEY-58J15.10,0.8304170018199363,CR388042.3,0.6636626138360846,LHX5,0.778491070506928,SI:DKEY-261M9.15,0.8225719064192247,RGS20,0.6083097392504222,SI:DKEY-108K21.12,0.6439224552063387,TSR2,0.9164662690088656,CLDND,0.5229269219676672,SI:DKEY-206L1.3,0.5711605448647793
26,LRRC8C,0.7845804945217372,SI:CH73-46J18.5,1.2189351968707633,CYT1,1.1214856677327274,MSX3,0.9584956785415426,VAT1,0.6559989304006909,CABZ01009880.1,0.8302536136161897,RPL12,0.661033616518639,MCM6,0.7724039336268096,ZGC:92066,0.8212764683864638,GADD45AA,0.5931828948078516,SI:CH211-113A14.26,0.642366239787274,SI:DKEY-6D5.4,0.9079760655031005,CLDNG,0.5222854969095454,MID1IP1A,0.5682699578868615
27,AP2A1,0.7727930318945774,CR318603.2,1.211405099755951,STYK1,1.107879011627418,SPRY2,0.9120118857337534,DAZL,0.6541311079303255,NCOA7,0.8213811016791287,TSR2,0.6556235909302253,TCF7L1A,0.7721877373576378,SI:DKEY-108K21.12,0.8182846894279499,RASL11B,0.5874895404951642,SI:CH211-113A14.16,0.6228151816665155,ZGC:91910,0.9061328088135866,SLC25A25A,0.5187158573413156,CAMSAP2A,0.5601783665974902
28,SI:DKEY-261J4.5,0.7726504447714405,SI:DKEYP-79B7.4,1.2068793146549315,ESRP1,1.100306077297981,DRL,0.9062366872125727,GSC,0.6513658381551153,JAKMIP2,0.810983720026388,SI:CH211-147G21.5,0.6540539659869355,ZEB1A,0.7684202551850025,SI:DKEY-16M19.4,0.8164533220665566,SI:DKEY-117J14.6,0.5654731270991664,SI:CH1073-190K2.1,0.6156228459308198,WEE2,0.9026075232379425,BX511215.1,0.5158350717719012,ELOVL7B,0.5318550785744817
29,DPP3,0.7659176300566444,SETD2,1.1922826651455658,PLEKHF1,1.0955364356767965,ADGRL2A,0.9029684070471492,PGK1,0.6511194090809598,SI:CH211-178N15.1,0.8066369555429499,UQCRFS1,0.6481632654855723,SI:CH73-311H14.2,0.7264733410889037,SI:CH211-222L21.1,0.8150696596983363,RPS27.2,0.56330158470683,FP236812.2,0.6090438004422328,SI:CH73-1A9.3,0.8871345503894956,KIF18A,0.5146612109310127,FZD7A,0.53052121980978
