,Module 0,Weights 0,Module 1,Weights 1,Module 2,Weights 2,Module 3,Weights 3,Module 4,Weights 4,Module 5,Weights 5,Module 6,Weights 6,Module 7,Weights 7,Module 8,Weights 8,Module 9,Weights 9
19,LPAR2B,0.5967726745704708,HAS2,0.4941416287205884,CDK13,0.5428412344643966,BTG4,0.6031416081942699,OCLNA,0.5372415744056495,TAOK1A,0.5639420899497943,H2AFX,0.5064417608049978,SI:DKEY-193H7.5,0.5964431532615571,KMT2CA,0.6303370410007503,SLC44A1B,0.5646127963758946
20,KDM2AB,0.5907873711971409,ITSN2B,0.49111587230156234,RGS3B,0.5420826547411317,RRBP1B,0.6012250192830696,TTLL4,0.5355143140142281,TCF7L1A,0.5586627064219647,KCNK4,0.5056231947565916,ZAR1L,0.5944515058621472,NANOS3,0.623206913353775,NR6A1B,0.561091642125872
21,POLR2A,0.5907572906027639,ZBTB33,0.4860325523951672,CHD7,0.533837303715276,ZGC:113176,0.5939463881651567,CYT1L,0.5330489379423303,DUPD1,0.5466133401935579,TAOK1A,0.505480954061012,ZNF999,0.5904926999648333,SI:CH211-125O16.4,0.6220952038384456,MGLL,0.5557765948188172
22,SI:CH211-212K5.1,0.5907114239476541,CYT1,0.48494833253893016,IPO9,0.5310516473089657,SI:CH1073-80I24.3,0.5881485276940516,LPAR2B,0.5214623161564131,SPS2,0.5431910335103448,KALRNB,0.5045481818341074,SI:DKEY-186O21.1,0.5902258923659186,MKI67,0.6150434671227819,AXIN2,0.5536147560772731
23,GLT8D1,0.5873988008122729,PLEKHF1,0.4833139373551018,SUCO,0.5238019003516685,PCNT,0.5877243170652215,SI:DKEYP-79B7.4,0.5208317898737105,UBR5,0.5387510301772445,SIN3AB,0.5015725064556413,SI:CH73-274K23.1,0.5882858445225925,GBP3,0.6077615108528844,PDCL3,0.550151534444082
24,RAB34B,0.5861273882101843,SI:CH211-113A14.16,0.4830829488260491,ZGC:193505,0.5164291758862721,ESRP1,0.5814005951992327,FTR36,0.5204946674039588,FTR82,0.5330260063068416,TCF3B,0.500386888342407,PKDCCB,0.5850965613729928,ZNF1057,0.6070671249124602,THEMIS2,0.5447273381140864
25,SI:DKEY-56M15.3,0.5854250844205184,OTUD4,0.48209038705014257,NEU3.3,0.5125524888876354,FAM162A,0.581360992823905,POLR2A,0.519753170781356,FGFR4,0.5292423120239327,AMOTL2A,0.49943150477300163,SI:DKEY-14O1.14,0.5827896792107881,LRRC8C,0.604259613982466,ARID1AB,0.5436163473024972
26,ACER1,0.5845028359965792,PRR12A,0.48001624343831595,MKNK2A,0.5116796613778433,MKNK2A,0.5764554097430474,SI:DKEYP-75B4.7,0.5187861006823069,KRT17,0.5240832710626524,CHD8,0.49875611053535185,EPPK1,0.5792547288578175,HSD17B2,0.6041304764434754,ZNF1063,0.5400665939258508
27,SI:CH211-267E7.11,0.583401144961779,RBM27,0.4773069705630254,BZW1A,0.5090724958690376,PRRC2A,0.5759141206973636,SLC44A1B,0.5183379883210812,TADA1,0.5211102168283727,SI:DKEY-63J12.4,0.492835559787721,COPZ2,0.5792162352088475,TNKS1BP1,0.6002106968146377,RAB35,0.5398815585028152
28,SLKA,0.5821550754855159,AMOTL2A,0.47526645816326085,SI:CH211-178N15.1,0.5032612357360643,CNOT4B,0.5732082756881242,HES6,0.5163425846321792,TXLNA,0.5189253740909884,MID1IP1A,0.49276181554268245,EVPLA,0.5769305360613998,CEP290,0.5991275352925887,BAALC,0.5398803749852569
29,RASGEF1BA,0.5809362173737235,CDKN1CA,0.47067619829764346,PCDH18B,0.5032490700982524,DDIT4,0.5693219415227433,SI:DKEY-146C18.5,0.5155219892537509,B4GALT1L,0.5169908157314018,CABZ01111915.1,0.49098272096120105,SETD2,0.5752140884146847,SUPT4H1,0.5984158789157448,ATG2A,0.5370859730743129
