,Module 0,Weights 0,Module 1,Weights 1,Module 2,Weights 2,Module 3,Weights 3,Module 4,Weights 4,Module 5,Weights 5,Module 6,Weights 6,Module 7,Weights 7,Module 8,Weights 8,Module 9,Weights 9,Module 10,Weights 10,Module 11,Weights 11,Module 12,Weights 12,Module 13,Weights 13,Module 14,Weights 14,Module 15,Weights 15,Module 16,Weights 16,Module 17,Weights 17
10,PPIB,0.9060305978894487,HNRNPA0B,1.7151254722577283,EPS8L1,1.2633811807549227,GBX1,1.3675675177531632,OTX1B,0.7508860711135533,ZNF1125,0.7131551958771228,SI:DKEY-23A13.4,0.7031668037078302,CDH2,0.9546947118768232,SI:CH211-113A14.16,0.9017438773249581,FTR36,0.8626432435390617,SI:CH211-113A14.15,0.8587080769311389,TP53INP1,0.8605059075300072,SI:DKEY-11O15.10,0.573996301149413,SLC3A2B,0.6102873478819606,SI:DKEY-47K16.4,0.7385283316253224,KLF2B,0.9812482639501605,SI:CH211-217K17.9,0.6439306236397708,CABZ01084942.1,0.6076736559569954
11,SI:DKEY-16M19.4,0.8761905968969416,TOP1,1.7073553220152953,CLDN23,1.257291492616019,ZNF503,1.2590228215714505,SI:DKEY-11O15.10,0.7424675134298102,VGLL4L,0.6916949312536259,OTUD4,0.6973176083526237,TIAM1B,0.9490997673570818,ZGC:171759,0.9009034665553751,SI:DKEY-186O21.1,0.8455682038050109,GBGT1L4,0.7864145384115987,SESN1,0.8310431992829261,MYCN,0.5697722548704703,FBXO30A,0.6068169036712276,SI:RP71-45K5.2,0.738439856854742,SI:DKEY-221L21.2,0.9497108675285958,MYLK4B,0.634258415040279,KLHL22,0.5865241343398592
12,TSR2,0.8573037725483504,DIABLOA,1.6991562762386563,CEBPB,1.233982449937352,IM:7138239,1.1955097381875268,SKA2,0.726392012878087,NUDT4A,0.6913033085908048,SI:CH211-194E1.8,0.6933457304794766,OTX1A,0.9435416275503659,ZGC:163040,0.8832742772743892,PHYHIP,0.833906417335864,SI:CH1073-159D7.7,0.7673238373972516,ZGC:64022,0.8272801032610186,SI:RP71-45K5.2,0.5694849782670174,KIF18A,0.6041283632792308,RHEBL1,0.7351057820660136,RGCC,0.9279198739747191,CNNM1,0.6286885554883545,RBBP8NL,0.5850696890001454
13,RAB34B,0.8482947817805816,NME2A,1.659369999705045,CLDNB,1.2181397138473096,DLD,1.1870675859378694,BOKB,0.7161406424820668,EPCAM,0.6885517408525652,TMEM258,0.691937785295321,FOXD3,0.924817548153016,OTUD4,0.8641060519373324,SI:CH211-171H4.5,0.8260809401961501,TRIM105,0.7363721209517331,CDKN1A,0.8099059000366166,TMEM205,0.569036549931576,SLC9A8,0.5977918875406553,NCALDA,0.722398671019881,CBFA2T2,0.9072907836794781,CPE,0.6245569494970603,NFKBIL1,0.5716814975368731
14,SI:CH211-105D18.7,0.8391916770868987,GPRC5BB,1.6005347270261825,SI:CH211-125O16.4,1.2031462414570995,SP5L,1.1368677938697895,BMI1B,0.7020703193319302,SI:DKEY-13M3.1,0.6870668777035267,RPL39,0.6906868058493258,PCDH18B,0.922940392102023,SI:DKEYP-3B12.6,0.8604364593434987,JAG1B,0.8097660886622677,HIST1H4D,0.7338629551385939,SLC4A2A,0.751839958097644,CLDNG,0.5611761360952274,METTL22,0.5753671646402605,IDE,0.7166107135607802,APOEB,0.8909213297711237,VPS13A,0.6217382776942826,ADAM15,0.5708878507081673
15,CDKN1BB,0.8298273595106705,PON1,1.4297821182670152,ZGC:193505,1.1718985521736986,NHSL1B,1.1092625087405634,KLF2B,0.6914511196825331,CLDND,0.6785104077915589,STM,0.6881520637888755,KIF26AB,0.9195347692104905,SI:CH73-36P18.2,0.8598252854891607,TNFAIP8L2A,0.8081375857572368,SI:DKEY-261M9.11,0.7034299475890045,EXO5,0.7401662455591576,CLDND,0.5594784722298772,SLC7A8A,0.5744230327061857,SI:CH211-271G18.4,0.7138010005933584,LAMA1,0.8889042865722608,SI:CH211-269I23.2,0.6190160209171969,NME2A,0.5650296016362416
16,SI:CH73-1A9.3,0.8285173809458909,HUWE1,1.3505682420565843,MGLL,1.166917319815365,ZIC2A,1.0738518598516864,TRIM35-29,0.6873798412385853,IFI30,0.6661824733428585,PSMA4,0.6861943369650159,LHX5,0.9093386759736676,SI:DKEY-261M9.12,0.858241013299331,KCNK4,0.8074549802577558,SI:DKEY-13M3.1,0.6249389694516635,IGF2A,0.7121441705299895,CU655961.2,0.5536283660578947,CABZ01002768.2,0.5728312186959594,BX901907.2,0.7135430825366795,LAMB1A,0.8783446249400397,SI:DKEY-28A3.2,0.6160756307348357,KCTD5,0.5619300544080886
17,SI:DKEY-15H14.4,0.8119658029701089,CABZ01001464.1,1.335575703354017,SI:DKEYP-67A8.4,1.165771463856262,PRICKLE1B,1.0687444165530149,DAZL,0.6853911343032857,ZGC:173742,0.6533400851082032,SI:CH211-113A14.16,0.6858464476798074,MIDN,0.8547637520191954,SI:DKEY-108K21.26,0.853937439445921,GBP3,0.8008099218814904,BX324216.1,0.6153574590894535,SI:DKEY-204L11.1,0.6965649425498535,UGCG,0.5483467414684189,ZGC:113425,0.5660826983284811,SI:DKEY-56M15.3,0.7093569240092744,RND1L,0.8776055462874068,ZNF644B,0.614232863972125,MYO3A,0.5617792410899386
18,SI:CH211-267E7.11,0.8097045775355077,KLHL22,1.3294535621736352,FUT9B,1.1643223806932328,VED,1.0501312893886514,ANKRD12,0.6751559023044392,ITSN2B,0.6453209464421286,LYRM2,0.6849539306831685,FGFR4,0.8444671014237297,SI:DKEYP-3B12.12,0.8520624294231014,NCOA7,0.7998119298521723,SI:CH211-113A14.26,0.6034011536679578,SI:CH211-239D6.2,0.6965531120300577,ERCC8,0.5471967924368419,CECR1A,0.5645770758635539,BIRC5B,0.7016356697906592,INSM1B,0.8655228606980824,SI:DKEY-234L24.10,0.6009771363786874,SCOCB,0.5559031218283804
19,RAC1A,0.8029544383576166,SI:CH211-241E1.5,1.2892441937012311,FTR83,1.1415588396795449,APOC1,1.03150099752476,WDR62,0.669478078207042,SFRP1A,0.6438252884034029,RPS17,0.6844595213623513,PKDCCB,0.8401391546537217,HIST1H2BA,0.8455248868555173,TRIM45,0.7899188565410822,SI:DKEY-146C18.5,0.5997895762772293,E2F7,0.694553690216835,BTG4,0.5437178346029853,FTR82,0.5609507907548261,CT573263.1,0.7007580245591253,KAZALD2,0.8646752827001088,ESRP1,0.5842391665345804,OVOL1,0.5487641315082157
20,ZNF986,0.8006801935978457,SETD2,1.2557072984307647,ZGC:153911,1.1389083975274308,ATP1B3A,1.0291448494568445,CHD6,0.6573770369310237,PPIB,0.6432411897484296,SI:CH211-113A14.10,0.6802086933645277,ZEB1A,0.839323215337297,SI:CH211-113A14.10,0.8377735876701007,ARID3A,0.7875115660669566,P4HB,0.5822796486661681,PLEKHN1,0.6864983385413513,KAZALD2,0.5397445647373229,SI:DKEYP-117H8.4,0.5579041909494904,WDR21,0.6938336350275872,BMP2B,0.8541832187732786,PPL,0.5696056293611907,CNNM1,0.5474802441075196
21,BIRC5B,0.7845157280700266,MLXIP,1.2256239554453756,FA2H,1.1303081710461282,ARL4AB,1.0271566746604752,CLDNG,0.6466477979110588,SI:DKEY-13I19.8,0.6363754758874445,SI:DKEY-151G10.6,0.6792276337149119,CHD,0.795600554034787,SI:DKEY-261M9.19,0.8358388988142277,CPE,0.7831394913390559,SI:CH211-113A14.18,0.5779218542270341,BCL3,0.676778178576318,NPLOC4,0.5383816775046384,SI:DKEY-1D7.3,0.5543364086082182,MAF1,0.6860594521367018,VENT,0.8246719645054412,TRIM25L,0.5613786705638043,ZGC:171775,0.5471805406672144
22,ENSDART00000133990,0.782745914408923,CYR61L2,1.1846586941297443,FTR82,1.1300815487153397,HES6,1.0067392030571014,COIL,0.6438657961707799,ZNF644B,0.6272906976814242,RPL11,0.6788189724864674,PPIAB,0.7856207291898264,ZGC:110434,0.8331184793129769,NRXN1B,0.7780912200783389,CA9,0.5770818864130635,ISG15,0.6708698963434607,ZGC:56231,0.5375049130974169,SI:DKEY-93M18.3,0.5531699391952991,ACO2,0.681896081876631,SI:CH211-139K8.4,0.8193054705253403,TMEM8C,0.5550575591957596,SI:DKEY-234L24.10,0.5393305323924164
23,PRMT1,0.7774096263695811,POLR2A,1.1736055988193455,GRHL3,1.1223334227453814,HER1,0.9933838941466986,NEK2,0.6388171274841223,SI:DKEY-19C16.12,0.6239133817649221,SI:DKEY-261M9.15,0.6730920154321873,FZD8A,0.7689472441874098,CNIH4,0.8270873822636727,GRB7,0.7565491725071056,BX511215.1,0.5706306951877601,LNX1,0.6653222794829093,CTH1,0.5365977566671564,HNF4A,0.547649701563925,SUPT4H1,0.677929820948474,SI:DKEY-188C14.4,0.8167574042576017,RNF220B,0.5517810853253754,CLINT1A,0.5230156810329935
24,SRSF1A,0.775773277493103,SI:DKEYP-79B7.4,1.162111600737763,ZNF185,1.1216306544647536,SI:DKEY-27I16.2,0.9922029057221085,ZGC:158852,0.6355090031335047,SI:CH73-240M14.2,0.6177692655708136,RPL23,0.6654521661320391,ADD3B,0.7688472993171751,ZGC:173552,0.8263695122533916,BAALC,0.7549973110458421,SI:DKEYP-14F10.3,0.5644997716562599,SNX11,0.653246811026129,TAOK3A,0.5340437876097739,MAL,0.5365358018973057,MKRN4,0.6692137591908731,SFRP1A,0.7737881619408963,RHD,0.5462524682350337,CABZ01064859.1,0.5161415727042831
25,ADGRE10,0.7657220221772656,NRXN1B,1.1620498462152609,CYT1,1.113871900980438,LAMB1A,0.989569962764358,VAT1,0.6228751754920409,GOLGA4,0.6175281166922728,UQCRH,0.6641536558011328,FZD7A,0.768252928283748,SI:DKEY-153M14.1,0.826182583338158,CABZ01009880.1,0.7523979842607295,SI:DKEY-108K21.21,0.5631102225183985,RGS20,0.618362117702873,ZGC:77112,0.5331666772119887,DUSP4,0.5356158949512994,EAF2,0.6678579675716294,EVE1,0.773003536348535,CCDC186,0.5374469662479217,FA2H,0.5123343783075311
26,WEE2,0.7656551694197506,PCNT,1.1374561927797604,GATA3,1.0931300471072425,MSX3,0.9359204451253302,MYCLB,0.6173960889663372,RND1L,0.6169912952885545,GTF2H5,0.6638719493928251,EPHA2A,0.7514273720657555,SI:CH73-36P18.3,0.8121543394536528,CNNM1,0.7477445097742516,RAB35,0.5528153997022124,GADD45AA,0.603015030641241,TULP3,0.5287312682105353,ZNRF2,0.5321556766252458,SI:DKEY-238O14.7,0.6671874719187078,CABZ01092285.1,0.7582087838305831,ALDH9A1A.2,0.5291226050259723,CDH2,0.510868166726134
27,SI:DKEY-54J5.2,0.7516126481191934,CR318603.2,1.1234491846145869,ELOVL1A,1.0899648246440552,LEF1,0.9256235196109539,RRBP1B,0.6140447432800952,BLF,0.6156170460421275,FAM133B,0.6550068424685674,IRX7,0.73497215375897,SI:CH73-368J24.14,0.8104861041540736,NFKBIL1,0.745118294637504,SI:CH73-36P18.5,0.5452408854914486,RASL11B,0.5680916430702972,FHDC3,0.5249226883915511,TARS2,0.5305478310485362,ZNF995,0.6657367194498066,MID1IP1B,0.7580180707485248,CABZ01064859.1,0.5281190229207636,ZNF1057,0.5101463275705256
28,ELAVL1,0.7482664133560999,ZNF1068,1.119082079343928,PLEKHF1,1.0810689036723862,ADGRL2A,0.9186453645695158,GSC,0.6130352495776189,GSTO2,0.6080958158605034,SI:CH211-272F15.5,0.6530567387490372,CERS2B,0.7278203308666669,SI:DKEY-47K16.4,0.8012926339769005,HCK,0.7281111067766299,ZNF985,0.5382894629314302,SI:DKEY-117J14.6,0.5676859339777857,HSP70L,0.519973760898778,B3GNT8,0.5288327251185676,SPAW,0.6650973049446789,TNS3.2,0.7446717744029641,GBP3,0.525786293214702,DIABLOA,0.5096519412615416
29,MCL1B,0.7472012852844576,SI:CH211-168H21.2,1.0900470503424184,PERP,1.0806145904567346,WNT8A,0.890491547491328,MID1IP1L,0.5996805609369005,FXYD6,0.6065322402036671,U1,0.6506872181254871,LFNG,0.7225064220160221,ZGC:173652,0.801118492167201,SCOCB,0.7175571544863132,TDRD15,0.5304399093992015,ZGC:92360,0.5633991582869222,SI:DKEY-221L21.2,0.5183847527788785,AK4,0.5239911307530265,NFYC,0.6649055803238977,SOX3,0.7175889532261559,RAB35,0.5240544758021053,SI:CH73-195I19.3,0.5093229391151105
